CAND_ELECTION_YR,CMTE_PTY_AFFILIATION,CAND_OFFICE,STATE,TRANSACTION_AMT
2012,IND,S,RI,717.3299999999999
2012,IND,S,TN,64559.68
2012,IND,S,TX,25516.069999999996
2012,IND,S,KY,65343.67
2012,IND,S,UT,39141.08
2012,IND,S,IN,28066.809999999998
2012,IND,S,IA,182.0
2012,IND,P,IL,20496.239999999998
2012,REP,H,LA,6664768.899999985
2012,IND,P,MD,5409.41
2012,IND,P,MN,674.4200000000001
2012,IND,P,NC,2500.0
2012,IND,P,NJ,2873.56
2012,IND,P,NM,1285.91
2012,IND,P,NY,7038.360000000001
2012,IND,P,OK,285.84
2012,IND,P,PA,7051.55
2012,IND,P,TX,2012.0
2012,IND,P,VA,10450.0
2012,IND,S,AL,343458.81
2012,IND,S,AZ,37559.079999999994
2012,IND,S,CA,670516.7399999995
2012,IND,S,CO,120.78
2012,IND,S,CT,19926.140000000003
2012,IND,S,DC,579421.8299999996
2012,IND,S,GA,19658.14999999999
2012,IND,S,IL,54092.4
2012,LIB,S,TX,10050.04
2012,IND,S,VA,1995750.04
2012,IND,S,WA,8162.079999999999
2012,LIB,P,DC,9000.0
2012,LIB,P,KY,5589.28
2012,LIB,P,MO,1000.0
2012,LIB,P,NH,1000.0
2012,LIB,P,NJ,2000.0
2012,LIB,P,NV,2757.75
2012,LIB,P,UT,2603145.8500000006
2012,LIB,P,VA,16022.29
2012,LIB,S,AZ,10025.689999999999
2012,LIB,S,CA,1414.5400000000002
2012,LIB,S,FL,999.0
2012,LIB,S,IN,557.55
2012,LIB,S,LA,225.0
2012,LIB,S,MD,14455.08
2012,LIB,S,MI,2968.83
2012,LIB,S,MO,32.1
2012,LIB,S,NJ,1000.0
2012,LIB,S,NY,1700.5500000000002
2012,LIB,S,RI,45.0
2012,LIB,P,CO,137920.08000000002
2012,IND,S,VT,2522738.579999998
2012,LIB,P,CA,15654.36
2012,LIB,H,VA,12000.0
2012,IND,S,WI,29964.789999999997
2012,IND,S,ZZ,2201.0
2012,LIB,H,CA,135128.11
2012,LIB,H,DC,16517.91
2012,LIB,H,FL,12068.21
2012,LIB,H,IN,6877.120000000001
2012,LIB,H,KS,2407.16
2012,LIB,H,KY,599.66
2012,LIB,H,LA,7983.15
2012,LIB,H,MA,8761.51
2012,LIB,H,MD,1577.0
2012,LIB,H,MI,361.6
2012,LIB,H,MS,1245.5
2012,LIB,H,NV,2226.5
2012,LIB,H,NY,7000.0
2012,LIB,H,OH,1326.0
2012,LIB,H,OK,515.05
2012,LIB,H,TX,3949.5499999999997
2012,LIB,H,UT,6800.0
2012,LIB,P,AZ,2205.0
2012,REP,H,MA,2765137.6700000027
2012,REP,S,UT,9257724.660000028
2012,REP,H,ME,557138.3700000003
2012,REP,S,IN,8004845.690000005
2012,REP,S,KS,1508023.0199999996
2012,REP,S,KY,274397.36
2012,REP,S,LA,121175.22000000003
2012,REP,S,MA,4774253.490000013
2012,REP,S,MD,63276170.89999999
2012,REP,S,MI,4884949.490000001
2012,REP,S,MN,5066875.759999997
2012,REP,S,MO,10545105.189999992
2012,REP,S,MS,5631030.720000011
2012,REP,S,MT,2038147.2599999972
2012,REP,S,NC,787019.69
2012,REP,S,ND,1150743.0899999994
2012,REP,S,NE,2752430.379999991
2012,REP,S,NH,2939089.4699999997
2012,REP,S,NJ,11556641.389999997
2012,REP,S,NM,1537020.7100000004
2012,REP,S,NV,6368728.930000008
2012,REP,S,NY,8221732.750000006
2012,REP,S,IL,1305622.1199999976
2012,REP,S,OH,26403493.87
2012,REP,S,ID,252110.31
2012,REP,S,HI,4491859.909999999
2012,REP,P,VA,76104722.09999973
2012,REP,P,VT,47280.25999999999
2012,REP,P,WA,1333869.4200000016
2012,REP,P,WI,1631098.0300000014
2012,REP,P,WV,45007.49000000002
2012,REP,P,WY,2135576.309999999
2012,REP,P,ZZ,862.46
2012,REP,S,AK,4522.09
2012,REP,S,AL,61254.78000000001
2012,REP,S,AR,227304.77000000008
2012,REP,S,AZ,4625997.090000003
2012,REP,S,BC,5.99
2012,REP,S,CA,7198494.749999999
2012,REP,S,CO,655511.0599999999
2012,REP,S,CT,9121786.970000003
2012,REP,S,DC,25634465.990000006
2012,REP,S,DE,894760.7299999996
2012,REP,S,FL,6909885.269999985
2012,REP,S,GA,1943239.1400000039
2012,REP,S,IA,252571.18999999997
2012,REP,P,UT,1361104.6700000004
2012,REP,S,OK,815836.9400000001
2012,REP,S,OR,328810.15
2012,UNK,H,GA,528.3199999999999
2012,UNK,H,IA,669.5
2012,UNK,H,IL,761.01
2012,UNK,H,IN,17959.78
2012,UNK,H,MA,147.92000000000002
2012,UNK,H,ME,978.1600000000002
2012,UNK,H,MN,265.97
2012,UNK,H,NE,2160.09
2012,UNK,H,NJ,405.66999999999996
2012,UNK,H,NY,6000.0
2012,UNK,H,OH,706.38
2012,UNK,H,PA,13782.89
2012,UNK,H,TN,2500.0
2012,UNK,H,TX,294890.89
2012,UNK,H,VA,2763.3
2012,UNK,H,WI,424.98
2012,UPA,H,CO,656.49
2012,UPA,H,IL,2000.0
2012,UPA,H,TN,319.0
2012,UNK,H,FL,5992.849999999998
2012,REP,S,ON,1850.0
2012,UNK,H,DC,8280.0
2012,UNK,H,CA,115712.73
2012,REP,S,PA,6541579.579999965
2012,REP,S,PR,1476.22
2012,REP,S,RI,1464813.3400000005
2012,REP,S,SC,1398421.3999999997
2012,REP,S,SD,172178.64
2012,REP,S,TN,4925662.919999994
2012,REP,S,TX,31203301.990000222
2012,IND,P,GA,749.94
2012,REP,S,VA,119618246.81000005
2012,REP,S,VI,4907.0
2012,REP,S,VT,1212963.4700000004
2012,REP,S,WA,1109132.1199999987
2012,REP,S,WI,4699555.479999998
2012,REP,S,WV,1161066.0199999998
2012,REP,S,WY,810034.2299999995
2012,REP,S,ZZ,13093.399999999994
2012,UNK,H,AL,10160.81
2012,UNK,H,AS,1609.0
2012,UNK,H,AZ,6868.139999999999
2012,UNK,H,CT,72053.06000000001
2012,REP,H,MD,24983204.109999977
2012,REP,P,TX,20293568.510000512
2012,REP,P,SW,77.61
2012,REP,H,SC,5011865.089999996
2012,REP,H,SD,901017.2799999994
2012,REP,H,TN,6508415.470000002
2012,REP,H,TX,40175879.84000042
2012,REP,H,UT,5422940.599999998
2012,REP,H,VA,103631180.40999995
2012,REP,H,VI,46730.369999999995
2012,REP,H,VT,171803.03
2012,REP,H,WA,6082199.030000022
2012,REP,H,WI,4736778.840000007
2012,REP,H,WV,787407.5500000004
2012,REP,H,WY,181762.0999999999
2012,REP,H,ZZ,57820.60999999999
2012,REP,P,AK,65056.33000000002
2012,REP,P,AL,194926.00000000015
2012,REP,P,AR,275822.89
2012,REP,P,AU,773.0
2012,REP,P,AZ,9900493.64999982
2012,REP,P,BC,5.99
2012,REP,H,RI,1148205.7200000011
2012,REP,P,CA,14269274.340000002
2012,REP,H,QC,14100.0
2012,REP,H,PE,40.88
2012,REP,H,MI,5045028.11999999
2012,REP,H,MN,8435438.880000051
2012,REP,H,MO,7954522.02000001
2012,REP,H,MP,2614.71
2012,REP,H,MS,1605615.389999998
2012,REP,H,MT,661893.6000000002
2012,REP,H,NC,9196806.060000008
2012,REP,H,ND,773391.7799999998
2012,REP,H,NE,2960053.5800000033
2012,REP,H,NH,4087293.7600000007
2012,REP,H,NJ,14296721.939999977
2012,REP,H,NM,1375441.7800000003
2012,REP,H,NS,1468.8000000000004
2012,REP,H,NV,3014642.0500000035
2012,REP,H,NY,13864384.899999965
2012,REP,H,OH,34443254.019999936
2012,REP,H,OK,4790127.440000001
2012,REP,H,OR,2302970.3700000015
2012,REP,H,PA,12733820.79000002
2012,REP,H,PR,21727.119999999995
2012,REP,P,TN,3981463.680000003
2012,REP,P,CO,2319606.2700000014
2012,REP,P,D.,73917.01000000001
2012,REP,P,N.,1000.0
2012,REP,P,NC,594620.6099999995
2012,REP,P,ND,145778.58999999982
2012,REP,P,NE,399902.11000000034
2012,REP,P,NH,47553063.86999996
2012,REP,P,NJ,3258817.790000018
2012,REP,P,NM,814929.8399999999
2012,REP,P,NV,2257506.5599999907
2012,REP,P,NY,7194862.949999874
2012,REP,P,OH,11106847.629999999
2012,REP,P,OK,345103.68000000017
2012,REP,P,ON,45.1
2012,REP,P,OR,116281.15000000002
2012,REP,P,PA,12075503.97
2012,REP,P,PO,-1139.1
2012,REP,P,PR,90173.25
2012,REP,P,RI,80157.54999999999
2012,REP,P,SC,3663290.85
2012,REP,P,SD,13963.960000000006
2012,REP,P,MY,11.4
2012,REP,P,CT,649933.9799999997
2012,REP,P,MT,19992.03
2012,REP,P,MO,17111828.179999992
2012,REP,P,DC,16005162.439999945
2012,REP,P,DE,77527.18000000004
2012,REP,P,FL,18310960.34999999
2012,REP,P,GA,11401683.150000118
2012,REP,P,GU,1400.0
2012,REP,P,HI,62448.170000000006
2012,REP,P,HN,1589.15
2012,REP,P,IA,7350580.289999971
2012,REP,P,ID,194709.39999999985
2012,REP,P,IL,5325819.589999884
2012,REP,P,IN,2211130.350000001
2012,REP,P,KS,1035931.5300000003
2012,REP,P,KY,865004.9199999993
2012,REP,P,LA,761937.5200000001
2012,REP,P,MA,281619370.88000077
2012,REP,P,MD,5031888.680000004
2012,REP,P,ME,207949.64
2012,REP,P,MI,2523129.9500000034
2012,REP,P,MN,22924241.09000003
2012,REP,P,MS,96174.75000000003
2012,IND,P,FL,316.4
2012,REP,S,ME,3362020.880000002
2012,IND,P,AZ,9807.039999999999
2012,DEM,P,IN,264337.57999999984
2012,DEM,P,JO,195.25
2012,DEM,P,KS,89389.48000000001
2012,DEM,P,KY,91555.73
2012,DEM,P,LA,182331.89000000004
2012,DEM,P,MA,5128400.979999997
2012,DEM,P,MD,4442348.78
2012,DEM,P,ME,131413.55999999997
2012,DEM,P,IL,55681786.450000234
2012,DEM,P,MH,16.42
2012,DEM,P,MN,1302515.0399999982
2012,DEM,P,MO,13262326.21000001
2012,DEM,P,MS,52162.990000000005
2012,DEM,P,MT,66423.76000000002
2012,DEM,P,MY,2000.0
2012,DEM,P,NC,1994440.3499999992
2012,DEM,P,ND,34902.94
2012,DEM,P,NE,431791.6999999998
2012,DEM,P,MI,907155.1400000013
2012,DEM,P,ID,68487.6
2012,DEM,P,IA,3271213.8099999963
2012,DEM,P,HI,65436.70000000002
2012,DEM,H,WA,7312359.19000003
2012,DEM,H,WI,2777164.659999995
2012,DEM,H,WV,423350.0899999997
2012,DEM,H,WY,12102.47
2012,DEM,H,ZZ,9124.650000000001
2012,DEM,P,-,15339.0
2012,DEM,P,AK,31220.33
2012,DEM,P,AL,169464.28
2012,DEM,P,AR,159595.37000000002
2012,DEM,P,AZ,2184667.060000085
2012,DEM,P,BC,257.58
2012,DEM,P,CA,23840588.65999971
2012,DEM,P,CO,5006112.24000001
2012,DEM,P,CT,138155.78999999992
2012,DEM,P,DC,501864632.30000234
2012,DEM,P,DE,152947.42000000004
2012,DEM,P,FL,25500844.98000002
2012,DEM,P,GA,1783915.0200000384
2012,DEM,P,HA,35.0
2012,DEM,P,NH,632647.4299999995
2012,DEM,P,NJ,907157.229999999
2012,DEM,P,NM,293313.00999999983
2012,DEM,P,NS,38.1
2012,DEM,S,AK,2057.0
2012,DEM,S,AL,455566.7699999999
2012,DEM,S,AR,72937.95999999999
2012,DEM,S,AZ,2318184.5300000026
2012,DEM,S,CA,16115939.019999985
2012,DEM,S,CO,32435742.52
2012,DEM,S,CT,3641499.7000000016
2012,DEM,S,DC,67403125.60000016
2012,DEM,S,DE,2481759.4399999985
2012,DEM,S,FL,1836124.4999999984
2012,DEM,S,GA,1738748.4600000035
2012,DEM,S,HI,1462868.2400000002
2012,DEM,S,IA,101999.92
2012,DEM,S,ID,25722.480000000003
2012,DEM,S,IL,2607423.5900000082
2012,DEM,S,IN,1575158.3499999999
2012,DEM,S,KS,130909.92
2012,DEM,S,KY,296441.81000000006
2012,DEM,S,LA,556817.1100000001
2012,DEM,S,AE,411.0
2012,DEM,H,VT,255092.1000000003
2012,DEM,S,AB,163.94
2012,DEM,P,WV,44270.840000000004
2012,DEM,P,NV,1496777.669999999
2012,DEM,P,NY,6881096.469999999
2012,DEM,P,OH,4903763.889999999
2012,DEM,P,OK,756883.739999999
2012,DEM,P,ON,797.53
2012,DEM,P,OR,187596.34000000003
2012,DEM,P,PA,3581129.05
2012,DEM,P,PR,2595.42
2012,DEM,P,QC,0.9000000000000057
2012,DEM,P,RI,2102894.0200000023
2012,DEM,P,SC,388876.48999999993
2012,DEM,P,SD,23923.71
2012,DEM,P,TN,300001.8499999999
2012,DEM,P,TX,7687383.289999846
2012,DEM,P,UT,155057.11000000028
2012,DEM,P,VA,6661132.580000024
2012,DEM,P,VT,72040.36
2012,DEM,P,WA,8169633.860000054
2012,DEM,P,WI,31525327.060000032
2012,DEM,P,WY,59359.120000000024
2012,DEM,H,VI,225157.9199999999
2012,DEM,H,VA,30242249.44999998
2012,DEM,H,UT,2317734.28
2012,D/C,H,FL,2380.1100000000006
2012,D/C,H,IL,8032.35
2012,D/C,H,IN,3748.42
2012,D/C,H,MA,155748.77000000002
2012,D/C,H,MD,2900.09
2012,D/C,H,ME,9459.49
2012,D/C,H,MO,12709.92
2012,D/C,H,NJ,2430.629999999999
2012,D/C,H,NY,7046.54
2012,D/C,H,PA,330841.14
2012,D/C,H,RI,132467.0000000001
2012,D/C,H,TX,3499.6499999999996
2012,D/C,H,VA,4387.6
2012,DEM,H,AA,7877.28
2012,DEM,H,AB,443.0
2012,DEM,H,AE,200.0
2012,DEM,H,AK,40741.93
2012,DEM,H,AL,1674840.5100000012
2012,DEM,H,AR,1168254.14
2012,D/C,H,DC,105151.33
2012,DEM,H,AS,46464.68
2012,D/C,H,CT,628471.6499999999
2012,D/C,H,AZ,435.13
2012,IND,P,CA,5564.839999999998
2012,CON,H,WY,725.8499999999999
2012,CON,P,AL,210.0
2012,CON,P,CA,4311.95
2012,CON,P,DE,961.7
2012,CON,P,FL,302.0
2012,CON,P,IL,824.76
2012,CON,P,MA,22000.0
2012,CON,P,MI,719.76
2012,CON,P,NC,1561.39
2012,CON,P,NH,250.0
2012,CON,P,NY,3542.1
2012,CON,P,OH,10704.96
2012,CON,P,OK,7060.0
2012,CON,P,PA,40495.0
2012,CON,P,TN,5766.49
2012,CON,P,VA,80148.24
2012,CON,P,VT,200.0
2012,CON,P,WY,15000.0
2012,D/C,H,CA,1041.74
2012,DEM,S,MA,9431845.159999983
2012,DEM,H,AZ,4620451.290000028
2012,DEM,H,CA,57619722.47000028
2012,DEM,H,ND,793533.6699999999
2012,DEM,H,NE,747219.1800000004
2012,DEM,H,NH,1097992.1699999992
2012,DEM,H,NJ,12209440.529999956
2012,DEM,H,NM,2016596.5900000033
2012,DEM,H,NV,2542902.610000003
2012,DEM,H,NY,27967586.749999836
2012,DEM,H,OH,5203487.439999986
2012,DEM,H,OK,850445.6900000004
2012,DEM,H,ON,879.0
2012,DEM,H,OR,4283310.060000006
2012,DEM,H,PA,9168080.860000012
2012,DEM,H,PR,2494005.4599999976
2012,DEM,H,QC,250.0
2012,DEM,H,RI,3059103.2100000093
2012,DEM,H,SC,974544.3399999999
2012,DEM,H,SD,286623.23000000004
2012,DEM,H,TN,4295587.810000004
2012,DEM,H,TX,21612687.34999985
2012,DEM,H,NC,6019065.190000011
2012,DEM,H,BC,123.77000000000001
2012,DEM,H,MT,547255.66
2012,DEM,H,MO,4232570.240000002
2012,DEM,H,CO,17145994.20000005
2012,DEM,H,CT,7243238.920000005
2012,DEM,H,DC,108608332.04000008
2012,DEM,H,DE,1609942.3200000008
2012,DEM,H,FL,15502298.989999996
2012,DEM,H,GA,10901807.88999996
2012,DEM,H,GU,455759.8100000001
2012,DEM,H,HI,4112856.0199999926
2012,DEM,H,IA,2187281.9400000065
2012,DEM,H,ID,245443.1199999999
2012,DEM,H,IL,28418459.53
2012,DEM,H,IN,2883200.709999998
2012,DEM,H,KY,1551572.48
2012,DEM,H,LA,856836.2200000001
2012,DEM,H,MA,9812032.39000022
2012,DEM,H,MD,11293851.049999967
2012,DEM,H,ME,1272489.489999999
2012,DEM,H,MI,5148878.839999995
2012,DEM,H,MN,5010987.539999994
2012,DEM,H,MS,2388709.2500000014
2012,DEM,S,MD,5545932.229999985
2012,DEM,H,KS,304889.0800000001
2012,DEM,S,MI,5400792.170000001
2012,GRE,P,KY,8697.18
2012,GRE,P,MA,14897.720000000001
2012,GRE,P,MD,1508.26
2012,GRE,P,MI,4600.0
2012,GRE,P,MN,293423.13
2012,GRE,P,NC,575.94
2012,GRE,P,NH,4730.0
2012,GRE,P,NJ,1175.0700000000002
2012,GRE,P,NM,53600.0
2012,GRE,P,NY,21660.64
2012,GRE,P,OH,302.97
2012,GRE,P,OR,287.9
2012,GRE,P,PA,56840.41
2012,GRE,P,TX,11549.350000000002
2012,GRE,P,UT,500.0
2012,GRE,P,VA,10911.46
2012,GRE,P,WA,1960.5999999999997
2012,GRE,P,WI,435647.6799999998
2012,GRE,P,WV,2500.0
2012,GRE,P,KS,443.76
2012,GRE,S,NY,147.07999999999998
2012,GRE,P,IL,11090.380000000003
2012,GRE,P,FL,10159.570000000002
2012,GRE,H,CA,528284.6
2012,GRE,H,DC,3500.0
2012,GRE,H,FL,1239.45
2012,GRE,H,IA,667.63
2012,GRE,H,IL,8056.299999999999
2012,GRE,H,MN,855.0
2012,GRE,H,NY,7618.469999999999
2012,GRE,H,TN,596.11
2012,GRE,H,TX,429.0
2012,GRE,H,VA,3065.519999999999
2012,GRE,H,WI,237.0
2012,GRE,H,ZZ,1200.0
2012,GRE,P,AK,13500.0
2012,GRE,P,AL,500.0
2012,GRE,P,AZ,22384.999999999996
2012,GRE,P,CA,223532.38999999993
2012,GRE,P,CO,11435.25
2012,GRE,P,CT,13347.130000000001
2012,GRE,P,DC,12701.04
2012,GRE,P,GA,10391.350000000004
2012,GRE,H,AZ,424.0
2012,GRN,H,DC,468.95
2012,GRN,H,KY,940.0
2012,IND,H,MP,84001.70999999998
2012,IND,H,MS,700.0
2012,IND,H,NE,1450.91
2012,IND,H,NJ,1675.9
2012,IND,H,NM,274.48
2012,IND,H,NY,1386.91
2012,IND,H,OH,20415.85
2012,IND,H,OR,3547.1800000000003
2012,IND,H,PA,16893.23
2012,IND,H,RI,214.04999999999998
2012,IND,H,TN,12753.88
2012,IND,H,TX,90816.27
2012,IND,H,UT,231163.87
2012,IND,H,VA,4003391.2599999993
2012,IND,H,VI,40478.19
2012,IND,H,WA,32732.959999999995
2012,IND,H,WV,9625.850000000002
2012,IND,H,ZZ,876.58
2012,DEM,S,ME,499315.1900000002
2012,IND,H,MO,43105.02999999999
2012,GRN,H,IL,6692.179999999999
2012,IND,H,MN,22793.57
2012,IND,H,MA,10605.230000000001
2012,GRN,H,MO,1505.6
2012,GRN,H,NY,9735.649999999998
2012,GRN,H,TX,170.0
2012,IAP,H,MO,1796.4
2012,IAP,H,NV,24102.97
2012,IND,H,AL,815.86
2012,IND,H,AZ,12444.87
2012,IND,H,CA,3985316.5300000054
2012,IND,H,CO,130879.68
2012,IND,H,CT,77.7
2012,IND,H,DC,94271.03000000001
2012,IND,H,FL,161164.84
2012,IND,H,GA,10639.87
2012,IND,H,GU,1791.05
2012,IND,H,IA,6503.5
2012,IND,H,ID,6531.6
2012,IND,H,IL,26527.989999999998
2012,IND,H,IN,1990.0
2012,IND,H,KY,3748.62
2012,IND,H,MD,7031.500000000001
2012,DFL,S,WI,353679.07
2012,IND,H,DE,446.29
2012,DFL,S,VT,240.99
2012,DEM,S,VA,57249711.58000008
2012,DEM,S,VI,5938.21
2012,DEM,S,VT,88030.61
2012,DEM,S,WA,5275254.200000001
2012,DEM,S,WI,4880456.080000007
2012,DEM,S,WV,714456.2900000009
2012,DEM,S,WY,2215.01
2012,DEM,S,ZZ,13248.090000000002
2012,DFL,H,AZ,40283.29999999994
2012,DFL,H,CA,28658.439999999988
2012,DFL,H,CO,66016.05
2012,DFL,H,CT,79130.34
2012,DFL,H,DC,2179254.3700000006
2012,DFL,H,FL,17925.81
2012,DFL,H,GA,55550.859999999986
2012,DFL,H,IA,4598.51
2012,DFL,H,IL,353730.3499999999
2012,DFL,H,KS,1123.8799999999999
2012,DFL,H,MA,37550.91000000002
2012,DEM,S,UT,713415.9100000001
2012,DFL,H,MD,38941.09
2012,DEM,S,TX,3668678.0800000117
2012,DEM,S,SD,66584.44
2012,DEM,S,MN,948376.0199999994
2012,DEM,S,MO,3756429.709999999
2012,DFL,S,WA,56965.57
2012,DEM,S,MS,563510.7100000001
2012,DEM,S,MT,1655686.659999995
2012,DEM,S,NC,881187.6999999997
2012,DEM,S,ND,1908925.4600000016
2012,DEM,S,NE,2130170.419999997
2012,DEM,S,NH,52884.8
2012,DEM,S,NJ,19798721.889999997
2012,DEM,S,NM,2442464.2900000014
2012,DEM,S,NV,2408691.290000006
2012,DEM,S,NY,7117537.250000016
2012,DEM,S,OH,5597009.439999975
2012,DEM,S,OK,31469.98000000001
2012,DEM,S,OR,110054.61000000002
2012,DEM,S,PA,45543682.1499999
2012,DEM,S,RI,794301.4599999996
2012,DEM,S,SC,11010.29
2012,DEM,S,TN,167269.56999999992
2012,DFL,H,MN,2800806.160000005
2012,DEM,S,PR,5089.03
2012,DFL,H,MT,7000.45
2012,DFL,S,KY,18034.999999999996
2012,DFL,S,LA,14400.0
2012,DFL,S,MA,5751.810000000001
2012,DFL,S,MD,11638.21
2012,DFL,S,MI,17850.0
2012,DFL,S,MN,1662099.0200000014
2012,DFL,S,MO,27516.749999999993
2012,DFL,S,NC,6696.51
2012,DFL,S,ND,410357.89999999997
2012,DFL,S,IN,1679.2
2012,DFL,S,NJ,4614.06
2012,DFL,S,NY,32932.92
2012,DFL,S,OH,871.0
2012,DFL,S,OK,7971.080000000001
2012,DFL,S,PA,1240.23
2012,DFL,S,TN,1053.71
2012,DFL,H,MO,32060.000000000004
2012,DFL,S,TX,7825.63
2012,DFL,S,UT,489.0
2012,DFL,S,VA,2172327.96
2012,DFL,S,NV,2986.8499999999995
2012,DFL,S,IL,1169588.55
2012,DFL,S,NE,1177.05
2012,DFL,S,GA,131528.09000000014
2012,DFL,H,NY,14145.2
2012,DFL,H,NJ,2114.4399999999987
2012,DFL,S,IA,8564.0
2012,DFL,H,NE,3363.16
2012,DFL,H,OH,3466.0
2012,DFL,H,OR,36641.57
2012,DFL,H,PA,20857.090000000004
2012,DFL,H,UT,2659.9999999999995
2012,DFL,H,VA,157877.39
2012,DFL,H,WA,9756.949999999999
2012,DFL,H,TX,2028.8200000000002
2012,DFL,H,WI,37891.21
2012,DFL,H,NC,7080.21
2012,DFL,S,FL,24570.870000000003
2012,DFL,S,AZ,23442.149999999998
2012,DFL,S,CA,72888.09000000001
2012,DFL,S,CO,21883.42
2012,DFL,S,DC,1149414.0
2012,DFL,S,CT,20017.899999999998
2014,NNE,H,TX,333948.89
2014,NNE,H,UT,1722.67
2014,NNE,H,VA,1123.5
2014,NPA,H,CA,2036.0
2014,NPA,H,NY,399.0
2014,NPA,H,UT,7817.280000000001
2014,NPA,H,FL,44724.01999999999
2014,NNE,H,TN,520.72
2014,NPA,H,TX,339.22
2014,NNE,H,WA,1960.31
2014,NNE,H,RI,3500.0
2014,NNE,H,MN,10417.82
2014,NNE,H,OR,24.0
2014,NNE,H,OH,107.24
2014,NNE,H,NY,60571.71
2014,NNE,H,NM,21749.02
2014,NNE,H,NJ,9611.0
2014,NNE,H,NC,2910.52
2014,NNE,H,ME,5000.0
2014,NNE,H,MD,18.67
2014,NNE,H,MA,67492.82
2014,NNE,H,IL,5847.58
2014,NPA,H,ZZ,91.74000000000001
2014,NNE,H,DC,97780.71999999999
2014,NNE,H,FL,2473.12
2014,NNE,H,GA,889.0
2014,NNE,H,PA,8510.810000000001
2014,OTH,H,CA,4750.71
2014,OTH,S,NH,24.009999999999998
2014,OTH,H,GA,600.0
2014,R,H,NC,3407.96
2014,R,H,NE,125341.14000000003
2014,NNE,H,CO,9555.710000000001
2014,R,H,MO,714.75
2014,R,H,KY,4045.0
2014,R,H,GA,163.2
2014,R,H,CA,1186.72
2014,OTH,S,WI,1802.33
2014,OTH,S,TX,9905.2
2014,OTH,S,SC,11015.73
2014,OTH,S,NY,461.64
2014,OTH,S,NE,1242.34
2014,OTH,S,ND,18839.129999999997
2014,OTH,H,FL,50.0
2014,OTH,S,NC,211.9
2014,OTH,S,MI,455.14000000000004
2014,OTH,S,MD,525.0
2014,OTH,S,IA,1281.8400000000001
2014,OTH,S,GA,6029.4800000000005
2014,OTH,S,FL,428.92
2014,OTH,S,CO,1100.0
2014,OTH,S,CA,23287.950000000004
2014,OTH,S,AZ,83.83
2014,OTH,H,WV,7453.25
2014,OTH,H,VA,1154.92
2014,OTH,H,OH,1602.0
2014,OTH,H,NY,1900.0
2014,OTH,H,NJ,2340.72
2014,OTH,S,MN,150231.25000000003
2014,NNE,H,CA,1740480.0100000014
2014,LIB,H,ND,7104.22
2014,NDP,H,VA,1112.54
2014,LIB,S,DC,1865.81
2014,LIB,S,CA,6694.83
2014,LIB,S,AL,1800.0
2014,LIB,H,ZZ,1372.98
2014,LIB,H,WA,508.27
2014,LIB,H,TX,4387.67
2014,LIB,H,TN,1556.0
2014,LIB,H,OH,8194.64
2014,LIB,H,NE,229.0
2014,LIB,H,NC,27692.53
2014,LIB,H,MS,6384.4
2014,LIB,H,MN,3280.0
2014,LIB,H,MD,350.0
2014,LIB,H,MA,5273.73
2014,LIB,H,LA,7613.4800000000005
2014,LIB,H,KY,1714.06
2014,LIB,H,IN,1195.47
2014,LIB,H,IA,16624.780000000002
2014,LIB,H,GA,2115.83
2014,LIB,H,FL,70424.91
2014,LIB,H,DC,9833.4
2014,LIB,H,CA,6660.339999999999
2014,LIB,H,AZ,418.17
2014,LIB,H,AL,1273.3
2014,LIB,H,AK,2323.0499999999997
2014,REP,H,??,60.0
2014,IP,H,MN,5322.860000000001
2014,LIB,S,FL,3657.87
2014,NNE,H,AZ,290.3
2014,LIB,S,GA,16859.3
2014,LIB,S,LA,4793.589999999999
2014,NDP,H,TX,11265.84
2014,NDP,H,NY,30573.730000000003
2014,NDP,H,NV,1657.35
2014,NDP,H,NJ,349.1
2014,NDP,H,MO,267.91
2014,NDP,H,MD,928.3
2014,NDP,H,MA,15707.119999999999
2014,NDP,H,IL,11647.79
2014,NDP,H,IA,907.44
2014,NDP,H,FL,4518.66
2014,NDP,H,DC,9708.03
2014,NDP,H,CA,535807.6999999996
2014,NDP,H,AZ,844.26
2014,NDP,H,AL,4800.0
2014,LIB,S,ZZ,795.69
2014,LIB,S,WV,9282.539999999999
2014,LIB,S,VA,80431.54999999999
2014,LIB,S,TX,8539.01
2014,LIB,S,SC,4164.0
2014,LIB,S,PA,6777.41
2014,LIB,S,OH,5665.0
2014,LIB,S,NY,1429.54
2014,LIB,S,NV,221.82
2014,LIB,S,NC,11644.890000000003
2014,LIB,S,MN,3449.25
2014,LIB,S,MD,5205.62
2014,LIB,S,MA,704.95
2014,LIB,S,IL,539.88
2014,REP,H,AA,1878.0
2014,REP,S,MS,5352820.379999998
2014,REP,H,AK,643787.979999999
2014,REP,S,NC,3042897.799999999
2014,REP,S,MT,873538.9399999996
2014,REP,S,MO,1933059.3400000008
2014,REP,S,MN,8621001.399999982
2014,REP,S,MI,5650598.539999996
2014,REP,S,ME,1730673.2899999956
2014,REP,S,MD,36717250.53999998
2014,REP,S,MA,2562804.37
2014,REP,S,LA,2854903.1500000027
2014,REP,S,KY,2460025.0699999994
2014,REP,S,KS,2520007.7399999984
2014,REP,S,IN,2322445.8800000004
2014,REP,S,IL,4224343.230000016
2014,REP,S,ID,669806.9000000003
2014,REP,S,IA,3079302.1800000067
