,Charter/Cert,Report Date,Inst Type Code,Inst Name,Cash & Deposits,Investments,Net Interest Income,Loans & Leases,Assets,Non-Interest Expense,Liabilities,Liabilities & Equity,Interest Income,Non-Interest Income,Net Income,Deposit Accounts,Employees,Inst Type,Revenue,Cash to Assets,Inv to Assets,Loans to Assets,Interest to Revenue,Non-Interest to Revenue,Net Income to Revenue,Return on Assets,Other Assets,Interest Expense,Other Expense
4378,Bank_9105,20240630,NM,WEST IOWA BANK,9.0,63.0,3.0,97.0,179.0,2.0,157.0,179.0,4.0,0.0,1.0,4901,17.0,Bank,4.0,0.05027932960893855,0.35195530726256985,0.5418994413407822,1.0,0.0,0.25,0.00558659217877095,10.0,1.0,0.0
4379,Bank_9106,20240630,NM,FARMERS STATE BANK,3.0,29.0,1.0,32.0,66.0,0.0,61.0,66.0,1.0,0.0,0.0,2085,5.0,Bank,1.0,0.045454545454545456,0.4393939393939394,0.48484848484848486,1.0,0.0,0.0,0.0,2.0,0.0,1.0
4380,Bank_9120,20240630,NM,ROLETTE STATE BANK,1.0,8.0,1.0,34.0,47.0,1.0,43.0,47.0,1.0,0.0,0.0,1791,11.0,Bank,1.0,0.02127659574468085,0.1702127659574468,0.723404255319149,1.0,0.0,0.0,0.0,4.0,0.0,0.0
4381,Bank_9121,20240630,NM,STATE BANK OF BOTTINEAU,3.0,1.0,2.0,94.0,106.0,1.0,98.0,106.0,3.0,0.0,1.0,2959,14.0,Bank,3.0,0.02830188679245283,0.009433962264150943,0.8867924528301887,1.0,0.0,0.3333333333333333,0.009433962264150943,8.0,1.0,0.0
4382,Bank_9123,20240630,NM,WESTERN STATE BANK,99.0,51.0,49.0,2014.0,2229.0,28.0,1978.0,2229.0,78.0,5.0,18.0,35808,295.0,Bank,83.0,0.04441453566621804,0.02288021534320323,0.9035441902198296,0.9397590361445783,0.060240963855421686,0.21686746987951808,0.008075370121130552,65.0,29.0,8.0
4384,Bank_9128,20240630,NM,HARWOOD STATE BANK,5.0,1.0,1.0,24.0,46.0,1.0,39.0,46.0,1.0,0.0,0.0,1090,6.0,Bank,1.0,0.10869565217391304,0.021739130434782608,0.5217391304347826,1.0,0.0,0.0,0.0,16.0,0.0,0.0
4385,Bank_91325,20240630,N,CIBC NATIONAL TRUST COMPANY,185.0,0.0,2.0,0.0,354.0,38.0,102.0,354.0,2.0,67.0,22.0,2,342.0,Bank,69.0,0.5225988700564972,0.0,0.0,0.028985507246376812,0.9710144927536232,0.3188405797101449,0.062146892655367235,169.0,0.0,9.0
4386,Bank_9137,20240630,NM,OSGOOD BANK,10.0,129.0,6.0,300.0,470.0,5.0,437.0,470.0,11.0,1.0,2.0,12601,58.0,Bank,12.0,0.02127659574468085,0.274468085106383,0.6382978723404256,0.9166666666666666,0.08333333333333333,0.16666666666666666,0.00425531914893617,31.0,5.0,0.0
4387,Bank_9139,20240630,SM,"THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO",56.0,344.0,18.0,712.0,1167.0,12.0,1057.0,1167.0,25.0,4.0,5.0,45482,173.0,Bank,29.0,0.04798628963153385,0.29477292202227934,0.6101113967437874,0.8620689655172413,0.13793103448275862,0.1724137931034483,0.004284490145672665,55.0,7.0,5.0
4388,Bank_913,20240630,SM,THE NORTHERN TRUST COMPANY,51573.0,49511.0,1053.0,41967.0,156265.0,2835.0,144377.0,156265.0,4950.0,2561.0,1129.0,130924,22851.0,Bank,7511.0,0.3300355165904073,0.3168399833615973,0.26856301795027676,0.6590334176541073,0.34096658234589267,0.1503128744508055,0.007224906408984737,13214.0,3897.0,-350.0
4389,Bank_9155,20240630,NM,COUNTYBANK,29.0,220.0,11.0,410.0,690.0,16.0,657.0,690.0,15.0,7.0,2.0,24844,167.0,Bank,22.0,0.042028985507246375,0.3188405797101449,0.5942028985507246,0.6818181818181818,0.3181818181818182,0.09090909090909091,0.002898550724637681,31.0,4.0,0.0
4390,Bank_9168,20240630,NM,WAYNE COUNTY BANK,39.0,76.0,10.0,350.0,499.0,5.0,437.0,499.0,16.0,1.0,4.0,18610,89.0,Bank,17.0,0.0781563126252505,0.1523046092184369,0.7014028056112225,0.9411764705882353,0.058823529411764705,0.23529411764705882,0.008016032064128256,34.0,6.0,2.0
4391,Bank_9172,20240630,NM,SECURITY BANK AND TRUST COMPANY,17.0,291.0,16.0,839.0,1218.0,9.0,1092.0,1218.0,33.0,1.0,7.0,17671,114.0,Bank,34.0,0.013957307060755337,0.23891625615763548,0.6888341543513957,0.9705882352941176,0.029411764705882353,0.20588235294117646,0.005747126436781609,71.0,17.0,1.0
4392,Bank_9176,20240630,NM,APEX BANK,119.0,6.0,32.0,1068.0,1265.0,14.0,1072.0,1265.0,46.0,3.0,16.0,29732,218.0,Bank,49.0,0.09407114624505929,0.0047430830039525695,0.8442687747035573,0.9387755102040817,0.061224489795918366,0.32653061224489793,0.012648221343873518,72.0,14.0,5.0
4393,Bank_9179,20240630,NM,UNION BANK & TRUST COMPANY,5.0,24.0,2.0,64.0,95.0,1.0,84.0,95.0,3.0,0.0,1.0,3865,14.0,Bank,3.0,0.05263157894736842,0.25263157894736843,0.6736842105263158,1.0,0.0,0.3333333333333333,0.010526315789473684,2.0,1.0,0.0
4394,Bank_9189,20240630,NM,BRIGHTON BANK,15.0,5.0,1.0,38.0,59.0,5.0,53.0,59.0,2.0,5.0,1.0,1677,93.0,Bank,7.0,0.2542372881355932,0.0847457627118644,0.6440677966101694,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.01694915254237288,1.0,1.0,0.0
4395,Bank_9196,20240630,NM,HOME BANKING COMPANY,7.0,58.0,2.0,71.0,148.0,2.0,141.0,148.0,3.0,0.0,0.0,5362,27.0,Bank,3.0,0.0472972972972973,0.3918918918918919,0.4797297297297297,1.0,0.0,0.0,0.0,12.0,1.0,0.0
4396,Bank_9204,20240630,NM,CENTRAL BANK,24.0,665.0,39.0,1193.0,1981.0,25.0,1732.0,1981.0,57.0,5.0,14.0,57498,287.0,Bank,62.0,0.012115093387178193,0.33568904593639576,0.602221100454316,0.9193548387096774,0.08064516129032258,0.22580645161290322,0.007067137809187279,99.0,18.0,5.0
4397,Bank_9244,20240630,NM,GLENNVILLE BANK,40.0,98.0,7.0,209.0,376.0,5.0,341.0,376.0,10.0,1.0,3.0,15528,73.0,Bank,11.0,0.10638297872340426,0.26063829787234044,0.5558510638297872,0.9090909090909091,0.09090909090909091,0.2727272727272727,0.007978723404255319,29.0,3.0,0.0
4399,Bank_9259,20240630,NM,FARMERS STATE BANK OF HOFFMAN,8.0,93.0,2.0,84.0,219.0,2.0,202.0,219.0,4.0,0.0,0.0,6767,35.0,Bank,4.0,0.0365296803652968,0.4246575342465753,0.3835616438356164,1.0,0.0,0.0,0.0,34.0,2.0,0.0
4400,Bank_925,20240630,SM,THE STATE BANK OF GENEVA,14.0,23.0,2.0,66.0,108.0,2.0,97.0,108.0,3.0,1.0,1.0,2271,25.0,Bank,4.0,0.12962962962962962,0.21296296296296297,0.6111111111111112,0.75,0.25,0.25,0.009259259259259259,5.0,1.0,0.0
4401,Bank_9263,20240630,N,STILLMAN BANCCORP N.A.,24.0,334.0,6.0,211.0,588.0,7.0,554.0,588.0,10.0,3.0,1.0,22503,104.0,Bank,13.0,0.04081632653061224,0.5680272108843537,0.358843537414966,0.7692307692307693,0.23076923076923078,0.07692307692307693,0.0017006802721088435,19.0,4.0,1.0
4402,Bank_9265,20240630,SM,RUSHVILLE STATE BANK,13.0,54.0,2.0,52.0,123.0,1.0,114.0,123.0,2.0,0.0,1.0,3891,16.0,Bank,2.0,0.10569105691056911,0.43902439024390244,0.42276422764227645,1.0,0.0,0.5,0.008130081300813009,4.0,0.0,0.0
4403,Bank_926,20240630,N,PEOPLES NATIONAL BANK OF KEWANEE,39.0,329.0,7.0,163.0,556.0,5.0,515.0,556.0,11.0,1.0,2.0,17207,85.0,Bank,12.0,0.07014388489208633,0.591726618705036,0.2931654676258993,0.9166666666666666,0.08333333333333333,0.16666666666666666,0.0035971223021582736,25.0,4.0,1.0
4404,Bank_9273,20240630,NM,VILLA GROVE STATE BANK,13.0,13.0,2.0,54.0,82.0,1.0,72.0,82.0,2.0,0.0,1.0,3003,19.0,Bank,2.0,0.15853658536585366,0.15853658536585366,0.6585365853658537,1.0,0.0,0.5,0.012195121951219513,2.0,0.0,0.0
4405,Bank_9274,20240630,NM,THE HILL-DODGE BANKING COMPANY,24.0,9.0,1.0,22.0,56.0,0.0,47.0,56.0,1.0,0.0,1.0,2593,6.0,Bank,1.0,0.42857142857142855,0.16071428571428573,0.39285714285714285,1.0,0.0,1.0,0.017857142857142856,1.0,0.0,0.0
4406,Bank_9288,20240630,SM,FIRST BANK OF BERNE,49.0,259.0,14.0,750.0,1096.0,10.0,1045.0,1096.0,26.0,3.0,7.0,40878,111.0,Bank,29.0,0.04470802919708029,0.2363138686131387,0.6843065693430657,0.896551724137931,0.10344827586206896,0.2413793103448276,0.006386861313868613,38.0,12.0,0.0
4407,Bank_9295,20240630,SM,FARMERS STATE BANK,6.0,16.0,1.0,12.0,35.0,0.0,30.0,35.0,1.0,0.0,0.0,1604,7.0,Bank,1.0,0.17142857142857143,0.45714285714285713,0.34285714285714286,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4408,Bank_9298,20240630,SM,FARMERS & MERCHANTS SAVINGS BANK,15.0,140.0,10.0,409.0,584.0,7.0,515.0,584.0,16.0,1.0,2.0,11298,84.0,Bank,17.0,0.025684931506849314,0.23972602739726026,0.7003424657534246,0.9411764705882353,0.058823529411764705,0.11764705882352941,0.003424657534246575,20.0,6.0,2.0
4409,Bank_9299,20240630,NM,RELIANCE STATE BANK,7.0,83.0,3.0,198.0,303.0,2.0,279.0,303.0,6.0,0.0,1.0,8407,33.0,Bank,6.0,0.0231023102310231,0.2739273927392739,0.6534653465346535,1.0,0.0,0.16666666666666666,0.0033003300330033004,15.0,3.0,0.0
4410,Bank_9300,20240630,NM,READLYN SAVINGS BANK,2.0,27.0,2.0,104.0,138.0,1.0,114.0,138.0,4.0,0.0,1.0,4189,16.0,Bank,4.0,0.014492753623188406,0.1956521739130435,0.7536231884057971,1.0,0.0,0.25,0.007246376811594203,5.0,2.0,0.0
4412,Bank_9309,20240630,SM,UNITED SOUTHERN BANK,29.0,52.0,5.0,240.0,336.0,4.0,302.0,336.0,8.0,1.0,2.0,12074,63.0,Bank,9.0,0.08630952380952381,0.15476190476190477,0.7142857142857143,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.005952380952380952,15.0,3.0,0.0
4413,Bank_9310,20240630,NM,COMMERCIAL BANK,11.0,52.0,3.0,131.0,211.0,2.0,193.0,211.0,5.0,0.0,1.0,6378,32.0,Bank,5.0,0.052132701421800945,0.24644549763033174,0.6208530805687204,1.0,0.0,0.2,0.004739336492890996,17.0,2.0,0.0
4414,Bank_9313,20240630,NM,"PBK BANK, INC.",35.0,24.0,4.0,93.0,157.0,3.0,138.0,157.0,5.0,1.0,1.0,9368,42.0,Bank,6.0,0.2229299363057325,0.15286624203821655,0.5923566878980892,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.006369426751592357,5.0,1.0,1.0
4415,Bank_9315,20240630,NM,BANK OF MAYSVILLE,5.0,64.0,2.0,77.0,157.0,2.0,134.0,157.0,3.0,0.0,1.0,5363,25.0,Bank,3.0,0.03184713375796178,0.40764331210191085,0.49044585987261147,1.0,0.0,0.3333333333333333,0.006369426751592357,11.0,1.0,-1.0
4416,Bank_9319,20240630,NM,MERCHANTS & FARMERS BANK & TRUST COMPANY,36.0,158.0,7.0,251.0,476.0,7.0,435.0,476.0,9.0,1.0,1.0,13362,84.0,Bank,10.0,0.07563025210084033,0.3319327731092437,0.5273109243697479,0.9,0.1,0.1,0.0021008403361344537,31.0,2.0,0.0
4417,Bank_931,20240630,NM,CITIZENS STATE BANK OF MILFORD,8.0,18.0,1.0,20.0,52.0,1.0,48.0,52.0,1.0,0.0,0.0,3008,12.0,Bank,1.0,0.15384615384615385,0.34615384615384615,0.38461538461538464,1.0,0.0,0.0,0.0,6.0,0.0,0.0
4418,Bank_9320,20240630,NM,MARION STATE BANK,10.0,58.0,4.0,139.0,220.0,4.0,196.0,220.0,6.0,1.0,1.0,9541,54.0,Bank,7.0,0.045454545454545456,0.2636363636363636,0.6318181818181818,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.004545454545454545,13.0,2.0,0.0
4419,Bank_9322,20240630,NM,CROSS KEYS BANK,21.0,171.0,9.0,362.0,587.0,8.0,527.0,587.0,15.0,2.0,2.0,12781,89.0,Bank,17.0,0.03577512776831346,0.29131175468483816,0.616695059625213,0.8823529411764706,0.11764705882352941,0.11764705882352941,0.0034071550255536627,33.0,6.0,1.0
4420,Bank_9323,20240630,NM,BANK OF WINNFIELD & TRUST COMPANY,39.0,57.0,2.0,50.0,157.0,2.0,143.0,157.0,3.0,1.0,1.0,6060,35.0,Bank,4.0,0.2484076433121019,0.3630573248407643,0.3184713375796178,0.75,0.25,0.25,0.006369426751592357,11.0,1.0,0.0
4421,Bank_9325,20240630,NM,JONESBORO STATE BANK,45.0,554.0,14.0,160.0,783.0,4.0,747.0,783.0,25.0,4.0,4.0,3869,19.0,Bank,29.0,0.05747126436781609,0.7075351213282248,0.20434227330779056,0.8620689655172413,0.13793103448275862,0.13793103448275862,0.005108556832694764,24.0,11.0,10.0
4422,Bank_9326,20240630,NM,WASHINGTON STATE BANK,15.0,41.0,5.0,226.0,295.0,4.0,267.0,295.0,8.0,1.0,2.0,7874,54.0,Bank,9.0,0.05084745762711865,0.13898305084745763,0.7661016949152543,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.006779661016949152,13.0,3.0,0.0
4423,Bank_9327,20240630,NM,FARMERS-MERCHANTS BANK & TRUST COMPANY,35.0,137.0,9.0,252.0,447.0,6.0,398.0,447.0,11.0,1.0,4.0,13836,84.0,Bank,12.0,0.07829977628635347,0.30648769574944074,0.5637583892617449,0.9166666666666666,0.08333333333333333,0.3333333333333333,0.008948545861297539,23.0,2.0,0.0
4425,Bank_9330,20240630,NM,FIRST STATE BANK OF LE CENTER,8.0,25.0,2.0,65.0,105.0,1.0,95.0,105.0,3.0,0.0,1.0,4744,18.0,Bank,3.0,0.0761904761904762,0.23809523809523808,0.6190476190476191,1.0,0.0,0.3333333333333333,0.009523809523809525,7.0,1.0,0.0
4426,Bank_9332,20240630,NM,BANK OF MAPLE PLAIN,1.0,44.0,1.0,45.0,93.0,1.0,84.0,93.0,2.0,0.0,0.0,2903,12.0,Bank,2.0,0.010752688172043012,0.4731182795698925,0.4838709677419355,1.0,0.0,0.0,0.0,3.0,1.0,0.0
4427,Bank_9336,20240630,N,STEARNS BANK UPSALA NATIONAL ASSOCIATION,10.0,3.0,1.0,49.0,63.0,0.0,45.0,63.0,1.0,0.0,0.0,1962,4.0,Bank,1.0,0.15873015873015872,0.047619047619047616,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4428,Bank_9337,20240630,NM,"CITIZENS STATE BANK OF WAVERLY, INC.",10.0,38.0,1.0,58.0,113.0,1.0,105.0,113.0,2.0,0.0,1.0,6181,15.0,Bank,2.0,0.08849557522123894,0.336283185840708,0.5132743362831859,1.0,0.0,0.5,0.008849557522123894,7.0,1.0,-1.0
4429,Bank_9340,20240630,NM,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",3.0,36.0,1.0,35.0,77.0,1.0,72.0,77.0,2.0,0.0,0.0,3249,12.0,Bank,2.0,0.03896103896103896,0.4675324675324675,0.45454545454545453,1.0,0.0,0.0,0.0,3.0,1.0,0.0
4430,Bank_9349,20240630,NM,FIRST STATE BANK OF FOUNTAIN,2.0,20.0,0.0,12.0,38.0,0.0,36.0,38.0,1.0,0.0,0.0,1807,5.0,Bank,1.0,0.05263157894736842,0.5263157894736842,0.3157894736842105,1.0,0.0,0.0,0.0,4.0,1.0,0.0
4431,Bank_9351,20240630,NM,STATE BANK OF LAKE PARK,4.0,16.0,1.0,24.0,44.0,1.0,41.0,44.0,1.0,0.0,0.0,2050,8.0,Bank,1.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,Bank_9354,20240630,NM,FARMERS STATE BANK OF HOFFMAN,2.0,13.0,1.0,14.0,33.0,0.0,30.0,33.0,1.0,0.0,0.0,1435,7.0,Bank,1.0,0.06060606060606061,0.3939393939393939,0.42424242424242425,1.0,0.0,0.0,0.0,4.0,0.0,1.0
4433,Bank_9356,20240630,NM,THE COMMERCIAL BANK,18.0,109.0,4.0,104.0,248.0,3.0,235.0,248.0,6.0,0.0,1.0,8028,57.0,Bank,6.0,0.07258064516129033,0.43951612903225806,0.41935483870967744,1.0,0.0,0.16666666666666666,0.004032258064516129,17.0,2.0,0.0
4435,Bank_9366,20240630,NM,PEOPLES BANK,17.0,50.0,15.0,360.0,466.0,13.0,413.0,466.0,20.0,8.0,10.0,16733,150.0,Bank,28.0,0.03648068669527897,0.1072961373390558,0.7725321888412017,0.7142857142857143,0.2857142857142857,0.35714285714285715,0.02145922746781116,39.0,5.0,0.0
4436,Bank_9369,20240630,SM,THE BANK OF ADVANCE,29.0,74.0,10.0,365.0,487.0,6.0,430.0,487.0,15.0,1.0,5.0,18593,89.0,Bank,16.0,0.059548254620123205,0.15195071868583163,0.7494866529774127,0.9375,0.0625,0.3125,0.01026694045174538,19.0,5.0,0.0
4437,Bank_9378,20240630,NM,F & C BANK,11.0,28.0,9.0,333.0,389.0,5.0,351.0,389.0,12.0,1.0,5.0,14364,59.0,Bank,13.0,0.028277634961439587,0.07197943444730077,0.8560411311053985,0.9230769230769231,0.07692307692307693,0.38461538461538464,0.012853470437017995,17.0,3.0,0.0
4438,Bank_9385,20240630,N,"BANK OF BROOKFIELD - PURDIN, NATIONAL ASSOCIATION",13.0,68.0,1.0,21.0,105.0,1.0,95.0,105.0,2.0,0.0,0.0,4221,18.0,Bank,2.0,0.12380952380952381,0.6476190476190476,0.2,1.0,0.0,0.0,0.0,3.0,1.0,0.0
4439,Bank_9388,20240630,NM,THE CORNER STONE BANK,23.0,27.0,4.0,138.0,193.0,4.0,171.0,193.0,7.0,1.0,1.0,15479,51.0,Bank,8.0,0.11917098445595854,0.13989637305699482,0.7150259067357513,0.875,0.125,0.125,0.0051813471502590676,5.0,3.0,0.0
4440,Bank_9392,20240630,NM,BANK OF GRANDIN,9.0,79.0,3.0,121.0,216.0,2.0,186.0,216.0,6.0,0.0,1.0,12712,33.0,Bank,6.0,0.041666666666666664,0.36574074074074076,0.5601851851851852,1.0,0.0,0.16666666666666666,0.004629629629629629,7.0,3.0,0.0
4441,Bank_9396,20240630,N,VALLEY NATIONAL BANK,1003.0,5897.0,820.0,49812.0,62050.0,555.0,54746.0,62050.0,1662.0,107.0,187.0,671611,3694.0,Bank,1769.0,0.016164383561643837,0.09503626107977438,0.8027719580983078,0.9395138496325608,0.060486150367439234,0.10570944036178632,0.0030136986301369864,5338.0,842.0,185.0
4442,Bank_93,20240630,NM,RIVERSIDE BANK,2.0,2.0,1.0,52.0,60.0,1.0,55.0,60.0,2.0,0.0,0.0,1178,11.0,Bank,2.0,0.03333333333333333,0.03333333333333333,0.8666666666666667,1.0,0.0,0.0,0.0,4.0,1.0,0.0
4443,Bank_9406,20240630,SM,BANK OF CATTARAUGUS,5.0,8.0,1.0,15.0,29.0,1.0,26.0,29.0,1.0,0.0,0.0,1364,8.0,Bank,1.0,0.1724137931034483,0.27586206896551724,0.5172413793103449,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4444,Bank_9410,20240630,N,TIOGA STATE BANK NATIONAL ASSOCIATION,37.0,144.0,10.0,371.0,589.0,9.0,529.0,589.0,14.0,2.0,2.0,21128,103.0,Bank,16.0,0.06281833616298811,0.24448217317487267,0.629881154499151,0.875,0.125,0.125,0.003395585738539898,37.0,4.0,1.0
4445,Bank_9417,20240630,NM,GRANT COUNTY STATE BANK,1.0,0.0,1.0,29.0,42.0,0.0,36.0,42.0,2.0,0.0,1.0,1203,7.0,Bank,2.0,0.023809523809523808,0.0,0.6904761904761905,1.0,0.0,0.5,0.023809523809523808,12.0,1.0,0.0
4446,Bank_9420,20240630,NM,THE UNION BANK,5.0,76.0,5.0,192.0,290.0,4.0,263.0,290.0,7.0,0.0,1.0,7784,44.0,Bank,7.0,0.017241379310344827,0.2620689655172414,0.6620689655172414,1.0,0.0,0.14285714285714285,0.0034482758620689655,17.0,2.0,0.0
4448,Bank_9423,20240630,NM,CHOICE FINANCIAL GROUP,496.0,1099.0,67.0,3115.0,4936.0,52.0,4401.0,4936.0,139.0,29.0,31.0,36466,479.0,Bank,168.0,0.10048622366288493,0.22264991896272285,0.6310777957860616,0.8273809523809523,0.17261904761904762,0.18452380952380953,0.006280388978930308,226.0,72.0,13.0
4449,Bank_9437,20240630,NM,FIRST STATE BANK,121.0,415.0,14.0,477.0,1068.0,11.0,996.0,1068.0,26.0,3.0,5.0,102598,176.0,Bank,29.0,0.11329588014981273,0.38857677902621723,0.44662921348314605,0.896551724137931,0.10344827586206896,0.1724137931034483,0.0046816479400749065,55.0,12.0,1.0
4450,Bank_9438,20240630,NM,THE MT. VICTORY STATE BANK,4.0,5.0,0.0,12.0,22.0,0.0,20.0,22.0,1.0,0.0,0.0,883,4.0,Bank,1.0,0.18181818181818182,0.22727272727272727,0.5454545454545454,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4451,Bank_9439,20240630,NM,THE PEOPLES SAVINGS BANK,2.0,26.0,1.0,32.0,65.0,1.0,58.0,65.0,1.0,0.0,0.0,3503,15.0,Bank,1.0,0.03076923076923077,0.4,0.49230769230769234,1.0,0.0,0.0,0.0,5.0,0.0,0.0
4452,Bank_9440,20240630,NM,THE PATASKALA BANKING COMPANY,2.0,10.0,1.0,23.0,40.0,1.0,38.0,40.0,1.0,0.0,0.0,2128,14.0,Bank,1.0,0.05,0.25,0.575,1.0,0.0,0.0,0.0,5.0,0.0,0.0
4453,Bank_9443,20240630,SM,HEARTLAND BANK,45.0,233.0,30.0,1534.0,1916.0,22.0,1735.0,1916.0,52.0,6.0,11.0,34413,281.0,Bank,58.0,0.02348643006263048,0.12160751565762004,0.8006263048016702,0.896551724137931,0.10344827586206896,0.1896551724137931,0.005741127348643006,104.0,22.0,3.0
4454,Bank_9450,20240630,NM,FIRST BANK OF OHIO,2.0,30.0,8.0,249.0,313.0,3.0,223.0,313.0,12.0,0.0,2.0,2909,55.0,Bank,12.0,0.006389776357827476,0.09584664536741214,0.7955271565495208,1.0,0.0,0.16666666666666666,0.006389776357827476,32.0,4.0,3.0
4455,Bank_9457,20240630,SM,THE NORTH SIDE BANK AND TRUST COMPANY,26.0,230.0,13.0,701.0,996.0,9.0,908.0,996.0,25.0,2.0,4.0,18468,106.0,Bank,27.0,0.02610441767068273,0.23092369477911648,0.7038152610441767,0.9259259259259259,0.07407407407407407,0.14814814814814814,0.004016064257028112,39.0,12.0,2.0
4456,Bank_9462,20240630,NM,FARMERS & MERCHANTS BANK,3.0,55.0,6.0,241.0,335.0,4.0,307.0,335.0,8.0,1.0,2.0,12491,41.0,Bank,9.0,0.008955223880597015,0.16417910447761194,0.7194029850746269,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.005970149253731343,36.0,2.0,1.0
4457,Bank_9463,20240630,NM,UNIFIED BANK,37.0,240.0,13.0,481.0,818.0,9.0,751.0,818.0,19.0,2.0,6.0,32737,127.0,Bank,21.0,0.04523227383863081,0.293398533007335,0.5880195599022005,0.9047619047619048,0.09523809523809523,0.2857142857142857,0.007334963325183374,60.0,6.0,0.0
4458,Bank_9465,20240630,SM,ALVA STATE BANK & TRUST COMPANY,27.0,193.0,9.0,234.0,494.0,4.0,432.0,494.0,16.0,1.0,6.0,11923,53.0,Bank,17.0,0.05465587044534413,0.39068825910931176,0.47368421052631576,0.9411764705882353,0.058823529411764705,0.35294117647058826,0.012145748987854251,40.0,7.0,0.0
4459,Bank_9467,20240630,NM,VALOR BANK,33.0,0.0,4.0,212.0,251.0,4.0,232.0,251.0,8.0,1.0,2.0,3423,39.0,Bank,9.0,0.13147410358565736,0.0,0.8446215139442231,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.00796812749003984,6.0,4.0,-1.0
4460,Bank_9472,20240630,NM,"WELCH STATE BANK OF WELCH, OKLA.",8.0,100.0,8.0,273.0,423.0,7.0,386.0,423.0,11.0,2.0,2.0,17833,103.0,Bank,13.0,0.018912529550827423,0.2364066193853428,0.6453900709219859,0.8461538461538461,0.15384615384615385,0.15384615384615385,0.004728132387706856,42.0,3.0,1.0
4461,Bank_9486,20240630,NM,CLACKAMAS COUNTY BANK,44.0,91.0,4.0,152.0,299.0,4.0,274.0,299.0,6.0,1.0,1.0,9168,55.0,Bank,7.0,0.14715719063545152,0.30434782608695654,0.5083612040133779,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0033444816053511705,12.0,2.0,0.0
4462,Bank_9489,20240630,SM,PEOPLES BANK,30.0,13.0,10.0,305.0,383.0,5.0,340.0,383.0,15.0,0.0,4.0,10869,68.0,Bank,15.0,0.0783289817232376,0.033942558746736295,0.7963446475195822,1.0,0.0,0.26666666666666666,0.010443864229765013,35.0,5.0,1.0
4464,Bank_9502,20240630,NM,MOVEMENT BANK,14.0,14.0,2.0,118.0,155.0,4.0,139.0,155.0,4.0,1.0,-0.0,2979,49.0,Bank,5.0,0.09032258064516129,0.09032258064516129,0.7612903225806451,0.8,0.2,-0.0,-0.0,9.0,2.0,-1.0
4466,Bank_950,20240630,NM,IOWA STATE BANK,11.0,143.0,6.0,287.0,473.0,5.0,439.0,473.0,11.0,1.0,1.0,11184,53.0,Bank,12.0,0.023255813953488372,0.3023255813953488,0.6067653276955602,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.0021141649048625794,32.0,5.0,1.0
4467,Bank_9517,20240630,NM,CLEVELAND STATE BANK,4.0,44.0,3.0,148.0,209.0,3.0,194.0,209.0,5.0,1.0,1.0,9056,33.0,Bank,6.0,0.019138755980861243,0.21052631578947367,0.7081339712918661,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.004784688995215311,13.0,2.0,0.0
4468,Bank_951,20240630,NM,CHEROKEE STATE BANK,5.0,72.0,3.0,166.0,257.0,3.0,234.0,257.0,6.0,1.0,1.0,5929,29.0,Bank,7.0,0.019455252918287938,0.2801556420233463,0.6459143968871596,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0038910505836575876,14.0,3.0,0.0
4469,Bank_9523,20240630,SM,BRISTOL MORGAN BANK,5.0,15.0,3.0,132.0,159.0,3.0,142.0,159.0,4.0,-0.0,0.0,4732,32.0,Bank,4.0,0.031446540880503145,0.09433962264150944,0.8301886792452831,1.0,-0.0,0.0,0.0,7.0,1.0,0.0
4470,Bank_9526,20240630,NM,THE PINERIES BANK,35.0,12.0,2.0,81.0,137.0,1.0,122.0,137.0,3.0,0.0,1.0,4207,12.0,Bank,3.0,0.25547445255474455,0.08759124087591241,0.5912408759124088,1.0,0.0,0.3333333333333333,0.0072992700729927005,9.0,1.0,0.0
4471,Bank_9529,20240630,NM,STATE BANK OF NEWBURG,12.0,21.0,4.0,225.0,273.0,2.0,226.0,273.0,7.0,0.0,2.0,6026,27.0,Bank,7.0,0.04395604395604396,0.07692307692307693,0.8241758241758241,1.0,0.0,0.2857142857142857,0.007326007326007326,15.0,3.0,0.0
